보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
범일동0022,1,부산광역시 동구 안창로92번길 9,부산광역시 동구 범일동 산65-311,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0023,1,부산광역시 동구 안창로 92-1,부산광역시 동구 범일동 산65-152,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0024,1,부산광역시 동구 안창로72번길 53-16,부산광역시 동구 범일동 산65-383,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0025,1,부산광역시 동구 안창로 91-7,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0026,1,부산광역시 동구 안창로 91-9,부산광역시 동구 범일동 산65-313,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0027,1,부산광역시 동구 안창로89번길 3,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0029,1,부산광역시 동구 안창로89번가길 9-1,부산광역시 동구 범일동 산65-323,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0030,1,부산광역시 동구 안창로89번가길 13,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0031,1,부산광역시 동구 안창로89번길 7-3,부산광역시 동구 범일동 산65-276,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0032,1,부산광역시 동구 안창로89번길 12,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0033,1,부산광역시 동구 안창로89번길 14-1,부산광역시 동구 범일동 산65-322,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0034,1,부산광역시 동구 안창로77번길 30-3,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0035,1,부산광역시 동구 안창로89번길 19-1,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0036,1,부산광역시 동구 안창로89번길 21,부산광역시 동구 범일동 산65-121,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0037,1,부산광역시 동구 안창로77번가길 1-4,부산광역시 동구 범일동 산65-368,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0038,1,부산광역시 동구 안창로69번길 16,부산광역시 동구 범일동 산65-23,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0039,1,부산광역시 동구 안창로89번길 18,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0040,1,부산광역시 동구 안창로69번길 17-3,부산광역시 동구 범일동 산65-237,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0041,1,부산광역시 동구 안창로69번길 7-16,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0042,1,부산광역시 동구 안창로69번길 21,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0043,1,부산광역시 동구 안창로69번길 24,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0044,1,부산광역시 동구 안창로77번가길 14,부산광역시 동구 범일동 산65-228,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0045,1,부산광역시 동구 안창로77번가길 17,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0046,1,부산광역시 동구 안창로77번가길 12-2,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0047,1,부산광역시 동구 안창로77번가길 7,부산광역시 동구 범일동 산65-229,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0048,1,부산광역시 동구 안창로77번가길 5,부산광역시 동구 범일동 산65-240,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0049,1,부산광역시 동구 안창로77번길 6,부산광역시 동구 범일동 산65-153,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0050,1,부산광역시 동구 안창로77번길 10-3,부산광역시 동구 범일동 산65-290,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0051,1,부산광역시 동구 안창로77번길 10-1,부산광역시 동구 범일동 1545-15,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0052,1,부산광역시 동구 안창로77번길 22,부산광역시 동구 범일동 산65-279,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0053,1,부산광역시 동구 안창로77번길 15-8,부산광역시 동구 범일동 산65-245,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0054,1,부산광역시 동구 안창로77번길 15-14,부산광역시 동구 범일동 산65-246,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0055,1,부산광역시 동구 안창로77번길 26-1,부산광역시 동구 범일동 산65-404,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0056,1,부산광역시 동구 안창로77번길 27-6,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0057,1,부산광역시 동구 안창로77번길 29-6,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0058,1,부산광역시 동구 안창로77번길 30-1,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0059,1,부산광역시 동구 안창로77번길 31-5,부산광역시 동구 범일동 산65-121,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0060,1,부산광역시 동구 안창로77번길 36,부산광역시 동구 범일동 산65-121,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0061,1,부산광역시 동구 안창로77번길 1,부산광역시 동구 범일동 산65-365,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0062,1,부산광역시 동구 안창로 76-18,부산광역시 동구 범일동 산65-1,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0063,1,부산광역시 동구 안창로 76-6,부산광역시 동구 범일동 산65-182,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0064,1,부산광역시 동구 안창로 76-3,부산광역시 동구 범일동 산65-185,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0065,1,부산광역시 동구 안창로 76-15,부산광역시 동구 범일동 산65-191,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0066,1,부산광역시 동구 안창로 72,부산광역시 동구 범일동 산65-174,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0067,1,부산광역시 동구 안창로72번길 10-3,부산광역시 동구 범일동 산65-172,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0068,1,부산광역시 동구 안창로72번길 12,부산광역시 동구 범일동 1541,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0069,1,부산광역시 동구 안창로69번길 4,부산광역시 동구 범일동 산65-360,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0070,1,부산광역시 동구 안창로69번길 7-3,부산광역시 동구 범일동 산65-153,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0071,1,부산광역시 동구 안창로69번길 7-9,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0072,1,부산광역시 동구 안창로69번길 13,부산광역시 동구 범일동 산65-355,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0073,1,부산광역시 동구 안창로 73,부산광역시 동구 범일동 산65-361,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0074,1,부산광역시 동구 안창로69번가길 1,부산광역시 동구 범일동 산65-344,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0075,1,부산광역시 동구 안창로69번가길 7,부산광역시 동구 범일동 산65-153,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0076,1,부산광역시 동구 안창로69번가길 10,부산광역시 동구 범일동 산65-153,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0077,1,부산광역시 동구 안창로69번가길 13,부산광역시 동구 범일동 산65-153,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0078,1,부산광역시 동구 안창로69번가길 16,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0079,1,부산광역시 동구 안창로69번가길 20,부산광역시 동구 범일동 산65-141,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0080,1,부산광역시 동구 안창로 62,부산광역시 동구 범일동 산43,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0081,1,부산광역시 동구 안창로21번길 1,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0082,1,부산광역시 동구 안창로21번길 9-9,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0083,1,부산광역시 동구 안창로21번길 9-11,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0084,1,부산광역시 동구 안창로21번길 7,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0085,1,부산광역시 동구 안창로21번길 12,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0086,1,부산광역시 동구 안창로21번길 13,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0087,1,부산광역시 동구 안창로21번길 6-4,부산광역시 동구 범일동 산65-122,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0090,1,부산광역시 동구 범상로43번길 4-7,부산광역시 동구 범일동 1522-95,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0091,1,부산광역시 동구 범상로43번길 4,부산광역시 동구 범일동 1522-52,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0092,1,부산광역시 동구 범상로43번길 6,부산광역시 동구 범일동 1522-5,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0093,1,부산광역시 동구 범상로43번길 11,부산광역시 동구 범일동 1526-49,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0094,1,부산광역시 동구 범상로43번길 6-7,부산광역시 동구 범일동 1526-48,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0095,1,부산광역시 동구 안창로1번길 8,부산광역시 동구 범일동 1524-29,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0096,1,부산광역시 동구 안창로1번길 6-12,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0097,1,부산광역시 동구 안창로1번길 16,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0098,1,부산광역시 동구 안창로1번가길 3-2,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0099,1,부산광역시 동구 안창로1번가길 9-3,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0100,1,부산광역시 동구 안창로1번길 18,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0101,1,부산광역시 동구 안창로1번나길 6-1,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0102,1,부산광역시 동구 안창로1번나길 6-5,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0103,1,부산광역시 동구 안창로1번나길 16,부산광역시 동구 범일동 산65-121,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0109,1,부산광역시 동구 안창로1번길 11-5,부산광역시 동구 범일동 1526-44,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0110,1,부산광역시 동구 범상로 39,부산광역시 동구 범일동 1522-278,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0111,1,부산광역시 동구 범상로39번가길 2,부산광역시 동구 범일동 1522-279,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0112,1,부산광역시 동구 범상로43번길 3-4,부산광역시 동구 범일동 1522-260,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0113,1,부산광역시 동구 범상로39번가길 6,부산광역시 동구 범일동 1522-358,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0114,1,부산광역시 동구 범상로39번가길 8,부산광역시 동구 범일동 1522-361,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0115,1,부산광역시 동구 범상로39번가길 10-3,부산광역시 동구 범일동 1522-119,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0116,1,부산광역시 동구 범상로39번가길 12,부산광역시 동구 범일동 1522-18,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0117,1,부산광역시 동구 범상로39번가길 9-2,부산광역시 동구 범일동 1522-356,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0119,1,부산광역시 동구 범상로39번나길 13,부산광역시 동구 범일동 1504-1,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0120,1,부산광역시 동구 범상로39번나길 10,부산광역시 동구 범일동 1522-32,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0121,1,부산광역시 동구 범상로39번나길 7,부산광역시 동구 범일동 1522-88,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0122,1,부산광역시 동구 범상로39번나길 3,부산광역시 동구 범일동 1506-3,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0123,1,부산광역시 동구 범상로39번나길 2,부산광역시 동구 범일동 1507-5,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0124,1,부산광역시 동구 범상로39번길 12,부산광역시 동구 범일동 1522-80,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0125,1,부산광역시 동구 범상로39번길 6-5,부산광역시 동구 범일동 1522-31,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0126,1,부산광역시 동구 범상로39번길 23,부산광역시 동구 범일동 1502-13,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0128,1,부산광역시 동구 범상로39번길 20,부산광역시 동구 범일동 1506,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0129,1,부산광역시 동구 범상로29번길 10-6,부산광역시 동구 범일동 1503-12,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0130,1,부산광역시 동구 범상로29번길 10-12,부산광역시 동구 범일동 1522-36,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0131,1,부산광역시 동구 범상로29번길 10-14,부산광역시 동구 범일동 1504-1,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0132,1,부산광역시 동구 범상로29번길 15,부산광역시 동구 범일동 1504-10,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0133,1,부산광역시 동구 범상로29번길 21,부산광역시 동구 범일동 1504-19,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0134,1,부산광역시 동구 범상로21번길 13,부산광역시 동구 범일동 1503-25,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0135,1,부산광역시 동구 범상로39번길 28,부산광역시 동구 범일동 1502-11,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0136,1,부산광역시 동구 범상로21번길 6,부산광역시 동구 범일동 1438-282,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0137,1,부산광역시 동구 범상로21번길 3,부산광역시 동구 범일동 1438-293,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0138,1,부산광역시 동구 범상로21번길 7,부산광역시 동구 범일동 1438-306,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0139,1,부산광역시 동구 범상로21번길 9-5,부산광역시 동구 범일동 1438-309,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0140,1,부산광역시 동구 범상로21번길 9-8,부산광역시 동구 범일동 1438-310,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0141,1,부산광역시 동구 범상로39번길 37,부산광역시 동구 범일동 1438-294,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0142,1,부산광역시 동구 범상로39번길 47,부산광역시 동구 범일동 1438-72,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0143,1,부산광역시 동구 범상로15번길 4,부산광역시 동구 범일동 1438-64,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0144,1,부산광역시 동구 범상로15번길 7-2,부산광역시 동구 범일동 1504-309,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0145,1,부산광역시 동구 범상로15번길 12,부산광역시 동구 범일동 1438-314,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0148,1,부산광역시 동구 범상로 9-5,부산광역시 동구 범일동 1438-372,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0149,1,부산광역시 동구 범상로39번길 63,부산광역시 동구 범일동 1504-167,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0150,1,부산광역시 동구 범상로7번길 7,부산광역시 동구 범일동 1438-157,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0151,1,부산광역시 동구 범상로7번길 1,부산광역시 동구 범일동 1438-426,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0152,1,부산광역시 동구 범상로39번길 64,부산광역시 동구 범일동 1504-185,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0153,1,부산광역시 동구 범상로7번길 14-10,부산광역시 동구 범일동 1504-64,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0155,1,부산광역시 동구 범상로1번길 24,부산광역시 동구 범일동 1504-129,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0156,1,부산광역시 동구 범상로39번길 69,부산광역시 동구 범일동 1504-198,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0157,1,부산광역시 동구 범상로 3-8,부산광역시 동구 범일동 1504-170,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0158,1,부산광역시 동구 범상로 3-7,부산광역시 동구 범일동 1504-160,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0159,1,부산광역시 동구 범상로 3-3,부산광역시 동구 범일동 1437-9,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0160,1,부산광역시 동구 범상로1번길 12,부산광역시 동구 범일동 1504-199,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0161,1,부산광역시 동구 범상로39번길 68,부산광역시 동구 범일동 1504-196,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0162,1,부산광역시 동구 범상로39번길 70,부산광역시 동구 범일동 1504-443,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0163,1,부산광역시 동구 범상로1번길24,부산광역시 동구 범일동 1504-130,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0164,1,부산광역시 동구 범상로1번길 24,부산광역시 동구 범일동 1504-97,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0166,1,부산광역시 동구 범상로1번길 35,부산광역시 동구 범일동 1504-227,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0167,1,부산광역시 동구 망양로875번길 39-14,부산광역시 동구 범일동 1435-261,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0169,1,부산광역시 동구 범상로1번길 9,부산광역시 동구 범일동 1436-8,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0170,1,부산광역시 동구 망양로875번길 37,부산광역시 동구 범일동 1435-234,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0171,1,부산광역시 동구 망양로875번길 39-5,부산광역시 동구 범일동 1435-351,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0172,1,부산광역시 동구 망양로875번길 39-9,부산광역시 동구 범일동 1435-255,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0173,1,부산광역시 동구 망양로875번길 39-15,부산광역시 동구 범일동 1435-5,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0174,1,부산광역시 동구 망양로875번길 35,부산광역시 동구 범일동 1435-333,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0175,1,부산광역시 동구 망양로875번길 35-3,부산광역시 동구 범일동 1435-314,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0176,1,부산광역시 동구 망양로875번길 35-5,부산광역시 동구 범일동 1435-559,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0177,1,부산광역시 동구 망양로875번길 33-4,부산광역시 동구 범일동 1435-566,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0178,1,부산광역시 동구 망양로875번길 33-6,부산광역시 동구 범일동 1435-564,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0179,1,부산광역시 동구 망양로889번길 17,부산광역시 동구 범일동 1435-574,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0180,1,부산광역시 동구 망양로889번길 16,부산광역시 동구 범일동 1435-12,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0181,1,부산광역시 동구 망양로889번길 10,부산광역시 동구 범일동 1435-319,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0182,1,부산광역시 동구 망양로889번길 3,부산광역시 동구 범일동 1435-380,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0183,1,부산광역시 동구 범상로1번길 7,부산광역시 동구 범일동 1436-5,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0184,1,부산광역시 동구 망양로875번길 25-3,부산광역시 동구 범일동 1435-429,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0185,1,부산광역시 동구 망양로875번길 25-7,부산광역시 동구 범일동 1435-24,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0186,1,부산광역시 동구 망양로875번길 25-8,부산광역시 동구 범일동 1435-629,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0187,1,부산광역시 동구 망양로875번길 25-1,부산광역시 동구 범일동 1435-430,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0188,1,부산광역시 동구 망양로875번길 20,부산광역시 동구 범일동 1435-111,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0189,1,부산광역시 동구 망양로875번길 13,부산광역시 동구 범일동 1435-293,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0190,1,부산광역시 동구 망양로879번길 12,부산광역시 동구 범일동 1435-595,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0191,1,부산광역시 동구 망양로879번길 14-7,부산광역시 동구 범일동 1435-427,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0192,1,부산광역시 동구 망양로879번길 20,부산광역시 동구 범일동 1435-37,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0193,1,부산광역시 동구 망양로879번길 19,부산광역시 동구 범일동 1435-643,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0194,1,부산광역시 동구 망양로879번길 17,부산광역시 동구 범일동 1435-42,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0195,1,부산광역시 동구 망양로875번길 9,부산광역시 동구 범일동 1435-166,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0196,1,부산광역시 동구 망양로875번길 7-6,부산광역시 동구 범일동 1435-509,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0197,1,부산광역시 동구 망양로875번길 7-10,부산광역시 동구 범일동 1435-528,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0199,1,부산광역시 동구 망양로873번길 12,부산광역시 동구 범일동 1435-54,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0200,1,부산광역시 동구 망양로875번길 3-3,부산광역시 동구 범일동 1433-45,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0201,1,부산광역시 동구 망양로875번길 3-4,부산광역시 동구 범일동 1435-187,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0202,1,부산광역시 동구 망양로873번길 2-8,부산광역시 동구 범일동 1435-191,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0203,1,부산광역시 동구 망양로881-3,부산광역시 동구 범일동 1435-133,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0204,1,부산광역시 동구 망양로 883-5,부산광역시 동구 범일동 1435-443,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0205,1,부산광역시 동구 망양로 883-7,부산광역시 동구 범일동 1435-263,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0206,1,부산광역시 동구 망양로875번길 18-5,부산광역시 동구 범일동 1435-222,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0207,1,부산광역시 동구 성북로 60,부산광역시 동구 범일동 1430-24,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0208,1,부산광역시 동구 망양로 878-4,부산광역시 동구 범일동 1433-12,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0209,1,부산광역시 동구 망양로886번길 4,부산광역시 동구 범일동 1434-47,,,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0211,1,부산광역시 동구 망양로886번길 8-10,부산광역시 동구 범일동 1432-2,,,,,051-440-4674,부산광역시 동구청,2026-06-25
