보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
범일동0004,1,부산광역시 동구 안창로92번길 52,부산광역시 동구 범일동 산65-121,35.1423489,129.0393706,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0007,1,부산광역시 동구 안창로97번길 16-7,부산광역시 동구 범일동 산65-121,35.1430616,129.0395885,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0008,1,부산광역시 동구 안창로92번길 33-6,부산광역시 동구 범일동 산65-121,35.1431191,129.039434,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0009,1,부산광역시 동구 안창로92번길 33-6,부산광역시 동구 범일동 산65-121,35.1431191,129.039434,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0010,1,부산광역시 동구 안창로97번길 17,부산광역시 동구 범일동 산65-121,35.143196,129.0396773,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0011,1,부산광역시 동구 안창로97번길 18,부산광역시 동구 범일동 산65-121,35.1430861,129.0396623,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0012,1,부산광역시 동구 안창로97번길 20 뒤 등산로,부산광역시 동구 범일동 산65-121,35.1429785,129.0397096,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0013,1,부산광역시 동구 안창로92번길 42,부산광역시 동구 범일동 산65-121,35.1426524,129.0393098,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0016,1,부산광역시 동구 안창로92번길 27,부산광역시 동구 범일동 산65-141,35.1433041,129.0392576,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0017,1,부산광역시 동구 안창로92번길 19-4,부산광역시 동구 범일동 산65-310,35.1435598,129.0391223,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0018,1,부산광역시 동구 안창로97번길 10,부산광역시 동구 범일동 산65-437,35.1434439,129.0394862,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0019,1,부산광역시 동구 안창로97번길 6,부산광역시 동구 범일동 산65-436,35.1436046,129.0394453,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0020,1,부산광역시 동구 안창로97번길 9,부산광역시 동구 범일동 산65-141,35.1434958,129.0395925,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0021,1,부산광역시 동구 안창로 94,부산광역시 동구 범일동 산65-332,35.1441128,129.0395215,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0022,1,부산광역시 동구 안창로92번길 9,부산광역시 동구 범일동 산65-311,35.1440089,129.0392861,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0023,1,부산광역시 동구 안창로 92-1,부산광역시 동구 범일동 산65-152,35.1441969,129.0396036,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0024,1,부산광역시 동구 안창로72번길 53-16,부산광역시 동구 범일동 산65-383,35.1443251,129.0393455,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0025,1,부산광역시 동구 안창로 91-7,부산광역시 동구 범일동 산65-141,35.1437728,129.0397727,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0026,1,부산광역시 동구 안창로 91-9,부산광역시 동구 범일동 산65-313,35.143694,129.039663,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0027,1,부산광역시 동구 안창로89번길 3,부산광역시 동구 범일동 산65-141,35.1441998,129.0400246,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0029,1,부산광역시 동구 안창로89번가길 9-1,부산광역시 동구 범일동 산65-323,35.143672,129.040012,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0030,1,부산광역시 동구 안창로89번가길 13,부산광역시 동구 범일동 산65-141,35.1435768,129.0399241,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0031,1,부산광역시 동구 안창로89번길 7-3,부산광역시 동구 범일동 산65-276,35.1440349,129.040263,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0032,1,부산광역시 동구 안창로89번길 12,부산광역시 동구 범일동 산65-141,35.143798,129.0401605,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0033,1,부산광역시 동구 안창로89번길 14-1,부산광역시 동구 범일동 산65-322,35.1436715,129.0401954,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0034,1,부산광역시 동구 안창로77번길 30-3,부산광역시 동구 범일동 산65-141,35.1435653,129.0405632,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0035,1,부산광역시 동구 안창로89번길 19-1,부산광역시 동구 범일동 산65-141,35.143495,129.0403398,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0036,1,부산광역시 동구 안창로89번길 21,부산광역시 동구 범일동 산65-121,35.1433909,129.0403678,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0037,1,부산광역시 동구 안창로77번가길 1-4,부산광역시 동구 범일동 산65-368,35.1448692,129.0408271,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0038,1,부산광역시 동구 안창로69번길 16,부산광역시 동구 범일동 산65-23,35.1448697,129.0409012,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0039,1,부산광역시 동구 안창로89번길 18,부산광역시 동구 범일동 산65-141,35.1435209,129.0401778,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0040,1,부산광역시 동구 안창로69번길 17-3,부산광역시 동구 범일동 산65-237,35.1449003,129.041207,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0041,1,부산광역시 동구 안창로69번길 7-16,부산광역시 동구 범일동 산65-141,35.1449558,129.0413248,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0042,1,부산광역시 동구 안창로69번길 21,부산광역시 동구 범일동 산65-141,35.1446676,129.0410246,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0043,1,부산광역시 동구 안창로69번길 24,부산광역시 동구 범일동 산65-141,35.1446288,129.0409459,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0044,1,부산광역시 동구 안창로77번가길 14,부산광역시 동구 범일동 산65-228,35.1444654,129.0409803,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0045,1,부산광역시 동구 안창로77번가길 17,부산광역시 동구 범일동 산65-141,35.1445006,129.0412239,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0046,1,부산광역시 동구 안창로77번가길 12-2,부산광역시 동구 범일동 산65-141,35.1445395,129.0409109,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0047,1,부산광역시 동구 안창로77번가길 7,부산광역시 동구 범일동 산65-229,35.1447295,129.0408637,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0048,1,부산광역시 동구 안창로77번가길 5,부산광역시 동구 범일동 산65-240,35.1447776,129.0407355,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0049,1,부산광역시 동구 안창로77번길 6,부산광역시 동구 범일동 산65-153,35.144858,129.0405081,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0050,1,부산광역시 동구 안창로77번길 10-3,부산광역시 동구 범일동 산65-290,35.1445946,129.0405095,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0051,1,부산광역시 동구 안창로77번길 10-1,부산광역시 동구 범일동 1545-15,35.1446503,129.0405061,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0052,1,부산광역시 동구 안창로77번길 22,부산광역시 동구 범일동 산65-279,35.1440938,129.0405286,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0053,1,부산광역시 동구 안창로77번길 15-8,부산광역시 동구 범일동 산65-245,35.1443437,129.0406691,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0054,1,부산광역시 동구 안창로77번길 15-14,부산광역시 동구 범일동 산65-246,35.1442665,129.0408884,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0055,1,부산광역시 동구 안창로77번길 26-1,부산광역시 동구 범일동 산65-404,35.1439167,129.0405125,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0056,1,부산광역시 동구 안창로77번길 27-6,부산광역시 동구 범일동 산65-141,35.1439371,129.0408726,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0057,1,부산광역시 동구 안창로77번길 29-6,부산광역시 동구 범일동 산65-141,35.1438276,129.0409421,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0058,1,부산광역시 동구 안창로77번길 30-1,부산광역시 동구 범일동 산65-141,35.143701,129.040631,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0059,1,부산광역시 동구 안창로77번길 31-5,부산광역시 동구 범일동 산65-121,35.1437391,129.0409633,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0060,1,부산광역시 동구 안창로77번길 36,부산광역시 동구 범일동 산65-121,35.1435247,129.0407408,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0061,1,부산광역시 동구 안창로77번길 1,부산광역시 동구 범일동 산65-365,35.1450478,129.040655,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0062,1,부산광역시 동구 안창로 76-18,부산광역시 동구 범일동 산65-1,35.1453956,129.0404876,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0063,1,부산광역시 동구 안창로 76-6,부산광역시 동구 범일동 산65-182,35.1454524,129.0405639,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0064,1,부산광역시 동구 안창로 76-3,부산광역시 동구 범일동 산65-185,35.1452638,129.0404283,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0065,1,부산광역시 동구 안창로 76-15,부산광역시 동구 범일동 산65-191,35.1451148,129.0402828,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0066,1,부산광역시 동구 안창로 72,부산광역시 동구 범일동 산65-174,35.145759,129.0409984,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0067,1,부산광역시 동구 안창로72번길 10-3,부산광역시 동구 범일동 산65-172,35.1458517,129.0409779,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0068,1,부산광역시 동구 안창로72번길 12,부산광역시 동구 범일동 1541,35.1460143,129.0409705,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0069,1,부산광역시 동구 안창로69번길 4,부산광역시 동구 범일동 산65-360,35.145393,129.0411156,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0070,1,부산광역시 동구 안창로69번길 7-3,부산광역시 동구 범일동 산65-153,35.1451596,129.0413173,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0071,1,부산광역시 동구 안창로69번길 7-9,부산광역시 동구 범일동 산65-141,35.1451988,129.0415224,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0072,1,부산광역시 동구 안창로69번길 13,부산광역시 동구 범일동 산65-355,35.1449792,129.0410344,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0073,1,부산광역시 동구 안창로 73,부산광역시 동구 범일동 산65-361,35.1453706,129.0409907,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0074,1,부산광역시 동구 안창로69번가길 1,부산광역시 동구 범일동 산65-344,35.1454282,129.0413736,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0075,1,부산광역시 동구 안창로69번가길 7,부산광역시 동구 범일동 산65-153,35.1453854,129.0414889,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0076,1,부산광역시 동구 안창로69번가길 10,부산광역시 동구 범일동 산65-153,35.1452801,129.0415611,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0077,1,부산광역시 동구 안창로69번가길 13,부산광역시 동구 범일동 산65-153,35.1453227,129.0417512,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0078,1,부산광역시 동구 안창로69번가길 16,부산광역시 동구 범일동 산65-141,35.1451895,129.0416976,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0079,1,부산광역시 동구 안창로69번가길 20,부산광역시 동구 범일동 산65-141,35.1450797,129.041657,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0080,1,부산광역시 동구 안창로 62,부산광역시 동구 범일동 산43,35.1459658,129.0419431,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0081,1,부산광역시 동구 안창로21번길 1,부산광역시 동구 범일동 1526-44,35.1453422,129.0463907,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0082,1,부산광역시 동구 안창로21번길 9-9,부산광역시 동구 범일동 1526-44,35.1452118,129.0463989,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0083,1,부산광역시 동구 안창로21번길 9-11,부산광역시 동구 범일동 1526-44,35.1451931,129.0465028,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0084,1,부산광역시 동구 안창로21번길 7,부산광역시 동구 범일동 1526-44,35.145213,129.0461758,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0085,1,부산광역시 동구 안창로21번길 12,부산광역시 동구 범일동 1526-44,35.1451778,129.0459601,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0086,1,부산광역시 동구 안창로21번길 13,부산광역시 동구 범일동 1526-44,35.1450143,129.0461539,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0087,1,부산광역시 동구 안창로21번길 6-4,부산광역시 동구 범일동 산65-122,35.1454341,129.0459681,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0090,1,부산광역시 동구 범상로43번길 4-7,부산광역시 동구 범일동 1522-95,35.1441829,129.0478016,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0091,1,부산광역시 동구 범상로43번길 4,부산광역시 동구 범일동 1522-52,35.1439509,129.0478951,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0092,1,부산광역시 동구 범상로43번길 6,부산광역시 동구 범일동 1522-5,35.1439578,129.0477362,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0093,1,부산광역시 동구 범상로43번길 11,부산광역시 동구 범일동 1526-49,35.1440299,129.0475435,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0094,1,부산광역시 동구 범상로43번길 6-7,부산광역시 동구 범일동 1526-48,35.1441738,129.0476524,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0095,1,부산광역시 동구 안창로1번길 8,부산광역시 동구 범일동 1524-29,35.1444481,129.0474908,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0096,1,부산광역시 동구 안창로1번길 6-12,부산광역시 동구 범일동 1526-44,35.1445754,129.0473153,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0097,1,부산광역시 동구 안창로1번길 16,부산광역시 동구 범일동 1526-44,35.14439,129.0470948,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0098,1,부산광역시 동구 안창로1번가길 3-2,부산광역시 동구 범일동 1526-44,35.1444671,129.0469552,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0099,1,부산광역시 동구 안창로1번가길 9-3,부산광역시 동구 범일동 1526-44,35.1446243,129.0470068,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0100,1,부산광역시 동구 안창로1번길 18,부산광역시 동구 범일동 1526-44,35.1442642,129.0469662,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0101,1,부산광역시 동구 안창로1번나길 6-1,부산광역시 동구 범일동 1526-44,35.1442288,129.0467521,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0102,1,부산광역시 동구 안창로1번나길 6-5,부산광역시 동구 범일동 1526-44,35.1442228,129.0465761,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0103,1,부산광역시 동구 안창로1번나길 16,부산광역시 동구 범일동 산65-121,35.1439257,129.046238,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0109,1,부산광역시 동구 안창로1번길 11-5,부산광역시 동구 범일동 1526-44,35.1440856,129.047402,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0110,1,부산광역시 동구 범상로 39,부산광역시 동구 범일동 1522-278,35.1436198,129.0482842,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0111,1,부산광역시 동구 범상로39번가길 2,부산광역시 동구 범일동 1522-279,35.1436228,129.0481316,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0112,1,부산광역시 동구 범상로43번길 3-4,부산광역시 동구 범일동 1522-260,35.143681,129.0480438,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0113,1,부산광역시 동구 범상로39번가길 6,부산광역시 동구 범일동 1522-358,35.1435572,129.0479785,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0114,1,부산광역시 동구 범상로39번가길 8,부산광역시 동구 범일동 1522-361,35.1435103,129.0478852,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0115,1,부산광역시 동구 범상로39번가길 10-3,부산광역시 동구 범일동 1522-119,35.1436041,129.047653,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0116,1,부산광역시 동구 범상로39번가길 12,부산광역시 동구 범일동 1522-18,35.1434678,129.0476556,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0117,1,부산광역시 동구 범상로39번가길 9-2,부산광역시 동구 범일동 1522-356,35.1433405,129.0477652,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0119,1,부산광역시 동구 범상로39번나길 13,부산광역시 동구 범일동 1504-1,35.1429328,129.0477867,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0120,1,부산광역시 동구 범상로39번나길 10,부산광역시 동구 범일동 1522-32,35.1430952,129.0480725,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0121,1,부산광역시 동구 범상로39번나길 7,부산광역시 동구 범일동 1522-88,35.1428696,129.0481529,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0122,1,부산광역시 동구 범상로39번나길 3,부산광역시 동구 범일동 1506-3,35.1428647,129.0483239,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0123,1,부산광역시 동구 범상로39번나길 2,부산광역시 동구 범일동 1507-5,35.1429668,129.048426,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0124,1,부산광역시 동구 범상로39번길 12,부산광역시 동구 범일동 1522-80,35.1431659,129.0483689,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0125,1,부산광역시 동구 범상로39번길 6-5,부산광역시 동구 범일동 1522-31,35.1432572,129.0481662,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0126,1,부산광역시 동구 범상로39번길 23,부산광역시 동구 범일동 1502-13,35.1427006,129.048767,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0128,1,부산광역시 동구 범상로39번길 20,부산광역시 동구 범일동 1506,35.1428037,129.0484722,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0129,1,부산광역시 동구 범상로29번길 10-6,부산광역시 동구 범일동 1503-12,35.1427775,129.0480465,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0130,1,부산광역시 동구 범상로29번길 10-12,부산광역시 동구 범일동 1522-36,35.1427684,129.0479242,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0131,1,부산광역시 동구 범상로29번길 10-14,부산광역시 동구 범일동 1504-1,35.1427491,129.0478177,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0132,1,부산광역시 동구 범상로29번길 15,부산광역시 동구 범일동 1504-10,35.1425084,129.0481764,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0133,1,부산광역시 동구 범상로29번길 21,부산광역시 동구 범일동 1504-19,35.1423889,129.0478611,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0134,1,부산광역시 동구 범상로21번길 13,부산광역시 동구 범일동 1503-25,35.1423511,129.0481206,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0135,1,부산광역시 동구 범상로39번길 28,부산광역시 동구 범일동 1502-11,35.14255,129.0486775,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0136,1,부산광역시 동구 범상로21번길 6,부산광역시 동구 범일동 1438-282,35.1422669,129.0486485,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0137,1,부산광역시 동구 범상로21번길 3,부산광역시 동구 범일동 1438-293,35.1421405,129.048751,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0138,1,부산광역시 동구 범상로21번길 7,부산광역시 동구 범일동 1438-306,35.1421636,129.0485122,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0139,1,부산광역시 동구 범상로21번길 9-5,부산광역시 동구 범일동 1438-309,35.1419952,129.0484685,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0140,1,부산광역시 동구 범상로21번길 9-8,부산광역시 동구 범일동 1438-310,35.1420398,129.0483318,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0141,1,부산광역시 동구 범상로39번길 37,부산광역시 동구 범일동 1438-294,35.142049,129.0487554,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0142,1,부산광역시 동구 범상로39번길 47,부산광역시 동구 범일동 1438-72,35.1415739,129.0486317,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0143,1,부산광역시 동구 범상로15번길 4,부산광역시 동구 범일동 1438-64,35.1417281,129.0487336,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0144,1,부산광역시 동구 범상로15번길 7-2,부산광역시 동구 범일동 1504-309,35.1416969,129.0483117,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0145,1,부산광역시 동구 범상로15번길 12,부산광역시 동구 범일동 1438-314,35.1418255,129.0482634,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0148,1,부산광역시 동구 범상로 9-5,부산광역시 동구 범일동 1438-372,35.1411947,129.0486661,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0149,1,부산광역시 동구 범상로39번길 63,부산광역시 동구 범일동 1504-167,35.1409443,129.0483989,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0150,1,부산광역시 동구 범상로7번길 7,부산광역시 동구 범일동 1438-157,35.1409319,129.0484943,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0151,1,부산광역시 동구 범상로7번길 1,부산광역시 동구 범일동 1438-426,35.1408497,129.0486892,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0152,1,부산광역시 동구 범상로39번길 64,부산광역시 동구 범일동 1504-185,35.1409554,129.0481724,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0153,1,부산광역시 동구 범상로7번길 14-10,부산광역시 동구 범일동 1504-64,35.1413496,129.0482829,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0155,1,부산광역시 동구 범상로1번길 24,부산광역시 동구 범일동 1504-129,35.1409203,129.0477683,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0156,1,부산광역시 동구 범상로39번길 69,부산광역시 동구 범일동 1504-198,35.140661,129.0483793,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0157,1,부산광역시 동구 범상로 3-8,부산광역시 동구 범일동 1504-170,35.1408314,129.0485295,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0158,1,부산광역시 동구 범상로 3-7,부산광역시 동구 범일동 1504-160,35.1407026,129.0485899,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0159,1,부산광역시 동구 범상로 3-3,부산광역시 동구 범일동 1437-9,35.1406521,129.0487701,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0160,1,부산광역시 동구 범상로1번길 12,부산광역시 동구 범일동 1504-199,35.1405779,129.0484302,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0161,1,부산광역시 동구 범상로39번길 68,부산광역시 동구 범일동 1504-196,35.1407717,129.0481649,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0162,1,부산광역시 동구 범상로39번길 70,부산광역시 동구 범일동 1504-443,35.140688,129.0481027,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0163,1,부산광역시 동구 범상로1번길24,부산광역시 동구 범일동 1504-130,35.1409203,129.0477683,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0164,1,부산광역시 동구 범상로1번길 24,부산광역시 동구 범일동 1504-97,35.1409203,129.0477683,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0166,1,부산광역시 동구 범상로1번길 35,부산광역시 동구 범일동 1504-227,35.1412219,129.0467585,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0167,1,부산광역시 동구 망양로875번길 39-14,부산광역시 동구 범일동 1435-261,35.1408042,129.0475823,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0169,1,부산광역시 동구 범상로1번길 9,부산광역시 동구 범일동 1436-8,35.1403366,129.0483494,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0170,1,부산광역시 동구 망양로875번길 37,부산광역시 동구 범일동 1435-234,35.1403867,129.0480466,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0171,1,부산광역시 동구 망양로875번길 39-5,부산광역시 동구 범일동 1435-351,35.1404797,129.04787,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0172,1,부산광역시 동구 망양로875번길 39-9,부산광역시 동구 범일동 1435-255,35.1405713,129.0476904,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0173,1,부산광역시 동구 망양로875번길 39-15,부산광역시 동구 범일동 1435-5,35.1404151,129.0475033,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0174,1,부산광역시 동구 망양로875번길 35,부산광역시 동구 범일동 1435-333,35.1402771,129.0480148,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0175,1,부산광역시 동구 망양로875번길 35-3,부산광역시 동구 범일동 1435-314,35.1403041,129.0479228,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0176,1,부산광역시 동구 망양로875번길 35-5,부산광역시 동구 범일동 1435-559,35.1402723,129.0478363,,,051-440-4674,부산광역시 동구청,2026-06-25
범일동0177,1,부산광역시 동구 망양로875번길 33-4,부산광역시 동구 범일동 1435-566,35.1402247,129.0479371,,,051-440-4674,부산광역시 동구청,2026-06-25
